 # CATAID  RA   DEC Z_TONRY nQ  M_r  DistanceToEdge Completeness DistanceTo5nn SurfaceDensity SurfaceDensityErr SurfaceDensityFlag CountInCyl CountInCylErr CountInCylFlag AGEDenPar  AGEErr AGEScale AGEDenParFlag
   5443886  348.730602800000 -35.35434300000000007 0.15957     3 -999.900    4.07034  1.0000   52.637        0.019 -999.9000     2     0.000     0.0     0    0.111    1.732    1.000     0
   5443987  349.645094100000 -35.32029469999999804 0.05414     4 -999.900    1.28029  1.0000   14.915        0.194 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.200     1
   5444016  349.251184100000 -35.32130260000000277 0.11345     4 -999.900    2.65363  1.0000   46.116        0.045 -999.9000     2     0.000     0.0     0    0.243    2.828    1.000     0
   5444152  348.739020100000 -35.28810030000000353 0.14950     4 -999.900    3.10817  1.0000   50.343        0.033 -999.9000     2     0.000     0.0     0    0.046    1.414    1.000     0
   5444154  349.454776200000 -35.28277140000000145 0.06537     4 -999.900    1.36115  1.0000   28.864        0.172 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.200     1
   5444182  349.522725400000 -35.27336400000000083 0.17389     4 -999.900    3.41002  1.0000   50.370        0.027 -999.9000     2     0.000     0.0     0    0.010    1.000    1.000     0
   5444185  349.562757800000 -35.28305420000000225 0.08847     4 -999.900    1.83394  1.0000   22.138        0.095 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   5444236  349.539011200000 -35.27290649999999772 0.08500     4 -999.900    1.70029  1.0000   21.049        0.110 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.200     1
   5444238  349.390686600000 -35.27333149999999762 0.08459     4 -999.900    1.69490  1.0000   20.289        0.111 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.200     1
   5444249  349.308611900000 -35.26791089999999684 0.12116     4 -999.900    2.35870  1.0000   45.311        0.057 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     2
   5444335  348.909194500000 -35.24249379999999832 0.15915     4 -999.900    2.77846  1.0000   52.766        0.041 -999.9000     2     0.000     0.0     0    0.094    1.732    1.000     0
   5444421  348.588380400000 -35.22309920000000005 0.13062     4 -999.900    2.11271  1.0000   34.782        0.071 -999.9000     2     0.000     0.0     0    1.081    4.472    1.600     0
   5444445  349.599575400000 -35.22293870000000027 0.05399     4 -999.900    0.88867  1.0000   14.533        0.403 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.400     1
   5444473  348.742744300000 -35.22402730000000304 0.13063     4 -999.900    2.12165  1.0000   35.605        0.071 -999.9000     2     0.000     0.0     0    0.895    4.243    1.400     0
   5444486  348.546515400000 -35.21299239999999742 0.12972     4 -999.900    2.00355  1.0000   34.409        0.079 -999.9000     2     0.000     0.0     0    0.695    4.583    1.000     0
   5444520  349.029351500000 -35.21409369999999939 0.11439     4 -999.900    1.78240  1.0000   41.445        0.100 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   5444622  348.722622400000 -35.19127550000000326 0.13081     4 -999.900    1.81389  1.0000   35.320        0.097 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.400     1
   5444633  348.929175300000 -35.18908150000000035 0.12990     4 -999.900    1.78101  1.0000   36.338        0.100 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   5444685  349.136449200000 -35.18100299999999692 0.13028     3 -999.900    1.70974  1.0000   37.556        0.109 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   5444730  348.492275400000 -35.16978619999999722 0.13036     4 -999.900    1.60474  1.0000   33.989        0.124 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.200     1
   5444959  349.091626900000 -35.12255480000000318 0.16029     4 -999.900    1.41394  1.0000   53.449        0.159 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   5445032  349.097272700000 -35.10789299999999713 0.16153     4 -999.900    1.25402  1.0000   54.329        0.202 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   5445039  349.497229600000 -35.10221190000000036 0.11270     4 -999.900    0.83871  1.0000   46.535        0.453 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.200     1
   5445072  348.833219300000 -35.09975159999999761 0.08989     3 -999.900    0.65642  1.0000   19.805        0.739 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.200     1
   5445117  348.903944400000 -35.07402760000000086 0.09047     3 -999.900    0.49021  1.0000   21.061        1.325 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   5445118  348.889874700000 -35.08923109999999923 0.06516     4 -999.900    0.42814  1.0000   26.394        1.736 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   5445171  349.467677000000 -35.07490570000000218 0.11330     4 -999.900    0.61783  1.0000   46.770        0.834 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.200     1
   5445359  348.670932200000 -35.04497419999999863 0.11380     4 -999.900    0.37257  1.0000   41.394        2.293 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   5445410  348.721911500000 -35.02549239999999742 0.08990     4 -999.900    0.16777  1.0000   19.040       11.309 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.200     1
   5445442  348.699597900000 -35.02347639999999984 0.14049     4 -999.900    0.23854  1.0000   33.269        5.594 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   5445468  348.908878200000 -35.00615369999999871 0.13167     4 -999.900    0.05873  1.0000   35.145       92.298 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   5445514  349.518778600000 -35.00286239999999793 0.06579     4 -999.900    0.01386  1.0000   28.595     1655.892 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   5445635  349.794661900000 -29.97412449999999851 0.07249     4 -999.900    0.13788  1.0000   19.951       16.743 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   5445642  349.917201400000 -29.97662820000000039 0.15332     4 -999.900    0.25835  1.0000   49.501        4.769 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   5445759  349.268220300000 -29.94495339999999928 0.14104     4 -999.900    0.56143  1.0000   40.487        1.010 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.200     1
   5445778  350.076458200000 -29.93839170000000038 0.10476     4 -999.900    0.47081  1.0000   36.612        1.436 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   5445828  349.125449600000 -29.90587969999999984 0.08170     4 -999.900    0.56403  1.0000   20.562        1.001 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.600     1
   5445839  349.084756200000 -29.92630559999999917 0.09435     4 -999.900    0.50846  1.0000   36.934        1.231 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   5445981  349.880606100000 -29.88726859999999874 0.14794     4 -999.900    1.20402  1.0000   64.068        0.220 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   5446058  349.220902500000 -29.86731759999999980 0.16679     4 -999.900    1.59031  1.0000   43.511        0.126 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   5446071  350.182940200000 -29.86308169999999862 0.08242     4 -999.900    0.82758  1.0000   24.736        0.465 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   5446185  349.154907000000 -29.83470030000000150 0.10444     4 -999.900    1.25955  1.0000   31.466        0.201 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.200     1
   5446261  349.205181800000 -29.81787269999999879 0.13867     3 -999.900    1.82741  1.0000   36.591        0.095 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.400     1
   5446316  350.156651500000 -29.80254070000000155 0.15850     4 -999.900    2.25364  1.0000   78.195        0.063 -999.9000     2     0.000     0.0     0    0.236    3.317    1.000     0
   5446339  349.265021000000 -29.80329120000000032 0.13908     4 -999.900    1.97934  1.0000   37.169        0.081 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.200     1
   5446345  349.430061000000 -29.80279799999999923 0.08149     4 -999.900    1.17876  1.0000   22.145        0.229 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.400     1
   5446347  349.407052900000 -29.79778029999999944 0.08163     4 -999.900    1.21079  1.0000   22.103        0.217 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.400     1
   5446364  350.133807800000 -29.78605609999999970 0.16847     4 -999.900    2.58903  1.0000   51.716        0.047 -999.9000     2     0.000     0.0     0    0.004    1.000    1.000     0
   5446385  350.069633400000 -29.79119650000000163 0.04952     4 -999.900    0.76415  1.0000   33.173        0.545 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   5446467  350.163693100000 -29.76490469999999888 0.15790     4 -999.900    2.67343  1.0000   78.216        0.045 -999.9000     2     0.000     0.0     0    0.112    1.732    1.000     0
   5446570  349.789830300000 -29.74932510000000008 0.14616     4 -999.900    2.64625  1.0000   66.524        0.045 -999.9000     2     0.000     0.0     0    0.076    1.414    1.000     0
   5446650  349.495513800000 -29.72408349999999899 0.07285     4 -999.900    1.47755  1.0000   19.737        0.146 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   5446663  349.375718000000 -29.73109360000000123 0.13867     4 -999.900    2.69810  1.0000   38.259        0.044 -999.9000     2     0.000     0.0     0    0.269    1.414    1.200     0
   5446680  349.958780100000 -29.72536679999999976 0.11236     4 -999.900    2.24690  1.0000   52.084        0.063 -999.9000     2     0.000     0.0     0    0.236    2.646    1.000     0
   5446875  349.173364200000 -29.68110929999999925 0.08498     4 -999.900    1.98625  1.0000   21.623        0.081 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   5446883  349.107734100000 -29.68827309999999997 0.02822     4 -999.900    0.65329  1.0000   14.096        0.746 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   5446911  349.362449900000 -29.68247780000000091 0.06401     4 -999.900    1.49709  1.0000   22.807        0.142 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   5446921  349.153922000000 -29.66046589999999838 0.05049     4 -999.900    1.26681  1.0000   21.656        0.198 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   5447027  349.652811500000 -29.66410069999999877 0.10502     4 -999.900    2.57328  1.0000   45.307        0.048 -999.9000     2     0.000     0.0     0    0.071    2.000    1.000     0
   5447172  349.401896500000 -29.65870950000000050 0.04056     4 -999.900    1.02530  1.0000   24.803        0.303 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.400     1
   5447186  349.212288100000 -29.63933829999999858 0.10293     4 -999.900    2.70939  1.0000   30.410        0.043 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     2
   5447196  350.202280900000 -29.64099260000000058 0.06188     4 -999.900    1.63723  1.0000   19.631        0.119 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   5447303  349.827685800000 -35.48648519999999706 0.17666     4 -999.900    6.16104  1.0000   51.988        0.008 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     2
   5447311  350.300715600000 -35.48695179999999993 0.08621     4 -999.900    3.07592  1.0000   25.423        0.034 -999.9000     2     0.000     0.0     0    0.858    4.123    1.400     0
   5447324  350.033814500000 -35.48210069999999661 0.14721     3 -999.900    5.12454  1.0000   73.234        0.012 -999.9000     2     0.000     0.0     0    0.007    1.000    1.000     0
   5447349  349.722961000000 -35.47861499999999779 0.15320     4 -999.900    5.28657  1.0000   56.801        0.011 -999.9000     2     0.000     0.0     0    0.112    1.414    1.000     0
   5447386  350.026193900000 -35.47311090000000178 0.14973     4 -999.900    5.11184  1.0000   59.030        0.012 -999.9000     2     0.000     0.0     0    0.023    1.000    1.000     0
   5447395  349.876899900000 -35.47149370000000346 0.17447     4 -999.900    5.90009  1.0000   51.736        0.009 -999.9000     2     0.000     0.0     0    0.010    1.000    1.000     0
   5447491  349.850937300000 -35.44703619999999944 0.15248     4 -999.900    4.91542  1.0000   57.254        0.013 -999.9000     2     0.000     0.0     0    0.279    1.414    1.200     0
   5447570  350.269624400000 -35.44044250000000318 0.08577     4 -999.900    2.76821  1.0000   25.016        0.042 -999.9000     2     0.000     0.0     0    1.153    4.583    1.800     0
   5447605  349.880205200000 -35.43318860000000114 0.15247     4 -999.900    4.76285  1.0000   57.372        0.014 -999.9000     2     0.000     0.0     0    0.270    1.414    1.200     0
   5447665  349.808534500000 -35.42010640000000166 0.09329     4 -999.900    2.86686  1.0000   42.558        0.039 -999.9000     2     0.000     0.0     0    0.051    2.000    1.000     0
   5447669  350.483177400000 -35.41299190000000152 0.09960     4 -999.900    3.00456  1.0000   35.320        0.035 -999.9000     2     0.000     0.0     0    0.008    1.414    1.000     0
   5447723  349.994558300000 -35.40932039999999859 0.09851     4 -999.900    2.94604  1.0000   38.669        0.037 -999.9000     2     0.000     0.0     0    0.204    1.414    1.200     0
   5447767  350.482345500000 -35.38454759999999766 0.08476     4 -999.900    2.38902  1.0000   25.519        0.056 -999.9000     2     0.000     0.0     0    0.442    4.123    1.000     0
   5447780  349.970705600000 -35.38788559999999705 0.09835     4 -999.900    2.78734  1.0000   38.401        0.041 -999.9000     2     0.000     0.0     0    0.198    1.414    1.200     0
   5447836  350.456383000000 -35.38551180000000329 0.08575     3 -999.900    2.42239  1.0000   25.695        0.054 -999.9000     2     0.000     0.0     0    1.436    4.472    1.800     0
