 # CATAID  RA   DEC Z_TONRY nQ  M_r  DistanceToEdge Completeness DistanceTo5nn SurfaceDensity SurfaceDensityErr SurfaceDensityFlag CountInCyl CountInCylErr CountInCylFlag AGEDenPar  AGEErr AGEScale AGEDenParFlag
   2194524   32.424358000000  -5.67552500000000038 0.13679     4  -21.444    3.21301  1.0000    0.507        6.191    0.7021     0     7.000     2.6     0    3.046    8.246    1.600     0
   2194735   32.575871000000  -5.63950499999999977 0.13724     4  -20.897    3.58109  1.0000    1.141        1.222    0.1315     0     4.000     2.0     0    5.164    8.775    2.400     0
   2194938   32.831309000000  -5.59931900000000038 0.05011     4  -17.758    1.48369  1.0000    3.511        0.145 -999.9000     2     2.000     1.4     0 -999.900 -999.900    1.200     1
   2194967   32.895247000000  -5.60158000000000023 0.05069     4  -20.110    1.49221  1.0000    3.730        0.143 -999.9000     2     1.000     1.0     0 -999.900 -999.900    1.000     1
   2195128   32.814481000000  -5.56945400000000035 0.04988     4  -19.982    1.58704  1.0000    3.423        0.126 -999.9000     2     2.000     1.4     0 -999.900 -999.900    1.200     1
   2195194   32.842330000000  -5.57153999999999971 0.05016     4  -21.365    1.58812  1.0000    3.554        0.126 -999.9000     2     1.000     1.0     0 -999.900 -999.900    1.000     1
   2195297   32.210620000000  -5.53074200000000005 0.06307     4  -20.165    2.18040  1.0000   18.637        0.067 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     2
   2195496   32.488117000000  -5.49401100000000042 0.13992     4  -19.608    5.12105  1.0000    0.486        6.728    0.2552     0    10.000     3.2     0    0.633    5.657    1.200     0
   2195640   32.945212000000  -5.46883400000000020 0.13887     4  -20.193    5.33683  1.0000    2.260        0.312    0.0179     0     1.000     1.0     0    0.913    6.856    1.200     0
   2195646   32.519957000000  -5.46546000000000021 0.14004     3  -19.515    5.41451  1.0000    0.231       29.698    0.7371     0    10.000     3.2     0    0.666    6.000    1.200     0
   2195674   32.505442000000  -5.47104400000000002 0.13750     4  -20.633    5.26408  1.0000    0.162       60.983    5.5611     0    12.000     3.5     0    7.149   10.000    3.000     0
   2195689   32.510759000000  -5.46661899999999967 0.13526     4  -21.807    5.22456  1.0000    0.257       24.068   14.8245     0    11.000     3.3     0    0.533    5.292    1.000     0
   2195690   32.504402000000  -5.45925300000000036 0.13621     4  -21.492    5.33264  1.0000    0.267       22.303   35.5731     0    11.000     3.3     0    2.894    8.832    1.600     0
   2195722   32.509326000000  -5.46780899999999992 0.13722     5  -23.038    5.28586  1.0000    0.155       66.652   19.3728     0    12.000     3.5     0    7.080    9.950    3.000     0
   2195723   32.516524000000  -5.45937599999999978 0.13980     4  -21.452    5.46707  1.0000    0.276       20.942    9.2981     0     9.000     3.0     0    0.606    5.831    1.200     0
   2195955   32.228926000000  -5.42259600000000042 0.03926     4  -21.223    1.67931  1.0000    2.331        0.113 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   2196113   32.382638000000  -5.37060300000000002 0.13743     4  -20.088    6.26046  1.0000    0.733        2.966    0.2817     0     9.000     3.0     0    6.554   10.954    3.000     0
   2196179   32.913667000000  -5.35941799999999979 0.09294     4  -21.114    4.35559  1.0000    2.616        0.233    0.0184     0     0.000     0.0     0    0.458    3.317    1.200     0
   2196269   32.726405000000  -5.33648800000000012 0.13919     4  -19.904    6.68165  1.0000    1.278        0.975    0.0678     0     2.000     1.4     0    0.836    6.557    1.000     0
   2196285   32.421054000000  -5.33683399999999963 0.13666     4  -20.500    6.56068  1.0000    0.439        8.258    0.4911     0    11.000     3.3     0    1.744    7.874    1.000     0
   2196318   32.415858000000  -5.33211600000000008 0.13852     4  -21.914    6.69418  1.0000    0.467        7.285    1.5168     0     9.000     3.0     0    5.212   10.488    2.400     0
   2196447   32.343850000000  -5.30229499999999998 0.09001     3  -18.645    4.59729  1.0000    3.978        0.101    0.0052     0     0.000     0.0     0 -999.900 -999.900    1.000     2
   2196465   32.345338000000  -5.30329099999999976 0.13794     4  -21.657    6.95479  1.0000    0.860        2.153    0.1384     0     6.000     2.4     0    3.801    8.944    1.400     0
   2196466   32.377931000000  -5.30475600000000025 0.13777     4  -21.371    6.93193  1.0000    0.536        5.536    0.5389     0     8.000     2.8     0    5.520   11.091    2.400     0
   2196518   32.408918000000  -5.30225100000000005 0.13766     4  -21.149    6.95157  1.0000    0.383       10.843    0.6424     0    10.000     3.2     0    6.430   11.619    3.000     0
   2196562   33.060292000000  -5.28831000000000007 0.13599     4  -21.938    7.00740  1.0000    2.893        0.190    0.0472     0     0.000     0.0     0    0.730    5.568    1.200     0
   2196848   33.011618000000  -5.22850899999999985 0.14044     4  -21.213    7.83658  1.0000    2.454        0.264    0.0082     0     1.000     1.0     0    0.673    4.690    1.200     0
   2196905   33.007047000000  -5.21131800000000034 0.04136     4  -18.289    2.41528  1.0000    1.229        1.054    0.0483     0     3.000     1.7     0    2.441    6.856    2.000     0
   2196907   33.029666000000  -5.21002000000000010 0.13716     4  -19.673    7.84284  1.0000    0.834        2.287    0.1325     0     5.000     2.2     0    0.519    6.633    1.000     0
   2196922   32.920264000000  -5.23195500000000013 0.04193     4  -21.237    2.38408  1.0000    1.509        0.699    0.0216     0     2.000     1.4     0    2.588    6.557    2.000     0
   2197033   33.020675000000  -5.20911399999999958 0.04124     4  -21.441    2.41508  1.0000    1.388        0.826    0.0165     0     2.000     1.4     0    1.321    6.083    1.200     0
   2197039   33.047639000000  -5.18521300000000007 0.13009     4  -19.866    7.68568  1.0000    3.026        0.174    0.0171     0     2.000     1.4     0    0.448    3.742    1.200     0
   2197092   32.973458000000  -5.19647300000000012 0.04176     4  -21.088    2.48425  1.0000    1.532        0.678    0.0248     0     2.000     1.4     0    2.643    6.708    2.200     0
   2197112   32.935120000000  -5.16875000000000018 0.09290     4  -20.249    5.64961  1.0000    3.170        0.158    0.0142     0     0.000     0.0     0    0.466    3.162    1.400     0
   2197204   32.941708000000  -5.14753200000000000 0.13073     4  -19.876    8.07927  1.0000    2.729        0.214    0.0067     0     2.000     1.4     0    0.591    3.742    1.400     0
   2197243   32.971728000000  -5.14207799999999970 0.16803     4  -20.954   10.35605  1.0000    2.768        0.208    0.0030     0     1.000     1.0     0    0.365    2.236    1.200     0
   2197556   32.907109000000  -5.07896999999999998 0.06860     4  -18.203    4.64906  1.0000    0.956        1.742    0.2244     0     6.000     2.4     0    0.241    4.000    1.000     0
   2197910   32.565363000000  -5.00185700000000022 0.13644     4  -19.964    9.85930  1.0000    0.806        2.447    0.0850     0     6.000     2.4     0    2.501    9.220    1.600     0
   2198026   32.475654000000  -4.98063699999999976 0.14183     4  -20.105   10.45323  1.0000    0.414        9.290    0.0956     0    16.000     4.0     0    2.383    6.325    1.800     0
   2198078   32.493610000000  -4.97694599999999987 0.13977     4  -21.201   10.34333  1.0000    0.427        8.715    0.1922     0    14.000     3.7     0    3.634    9.055    2.000     0
   2198248   32.408831000000  -4.94210599999999989 0.14317     4  -21.414   10.94710  1.0000    0.680        3.439    0.2653     0    11.000     3.3     0    0.751    3.162    1.400     0
   2198463   32.750604000000  -4.90019700000000036 0.14138     4  -20.382   11.24316  1.0000    0.588        4.609    1.0918     0     7.000     2.6     0    0.739    5.196    1.000     0
   2198527   32.755601000000  -4.89679199999999959 0.13461     4  -21.084   10.75605  1.0000    0.275       21.051    2.7448     0    14.000     3.7     0    1.996    6.928    1.600     0
   2198544   32.757793000000  -4.88828300000000038 0.13763     4  -21.768   11.07385  1.0000    0.314       16.139    1.0846     0    19.000     4.4     0    2.385    8.367    1.600     0
   2198631   32.762166000000  -4.89393800000000034 0.13697     5  -23.096   10.96650  1.0000    0.305       17.061    0.1800     0    19.000     4.4     0    4.069   10.392    2.600     0
   2198732   32.451674000000  -4.85551200000000005 0.14171     4  -21.435   11.63472  1.0000    0.919        1.883    0.1616     0     7.000     2.6     0    1.726    5.657    1.600     0
   2198778   32.493317000000  -4.86321799999999982 0.14041     4  -19.659   11.54468  1.0000    0.706        3.191    0.0513     0     9.000     3.0     0    3.381    8.124    2.000     0
   2198901   33.056690000000  -4.81977299999999964 0.12895     4  -21.113   10.28577  1.0000    2.986        0.179    0.0033     0     0.000     0.0     0    0.356    3.000    1.200     0
   2198976   32.868331000000  -4.80620099999999972 0.13754     4  -20.734   10.81297  1.0000    0.978        1.664    0.1309     0     6.000     2.4     0    1.835    6.708    1.400     0
   2199075   32.195258000000  -4.79781000000000013 0.13679     5  -23.026   10.67281  1.0000    1.109        1.293    0.5958     0     4.000     2.0     0    1.035    7.550    1.200     0
   2199252   32.765543000000  -4.74943399999999993 0.13914     4  -19.751   10.36280  1.0000    1.008        1.566    0.0802     0     4.000     2.0     0    1.145    7.211    1.200     0
   2199469   32.594702000000  -4.71160900000000016 0.07214     4  -18.462    5.25926  1.0000    1.745        0.523    0.3502     0     3.000     1.7     0    0.832    3.317    1.400     0
   2199516   32.614111000000  -4.70244399999999985 0.07140     4  -19.219    5.15816  1.0000    1.733        0.530    0.4463     0     4.000     2.0     0    0.606    4.472    1.200     0
   2199539   32.597211000000  -4.69936000000000043 0.07328     4  -20.261    5.27489  1.0000    1.901        0.440    0.0294     0     2.000     1.4     0    0.183    2.449    1.000     0
   2199547   33.047351000000  -4.69529499999999977 0.06947     4  -18.523    4.98438  1.0000    1.151        1.201    0.3230     0     4.000     2.0     0    2.137    5.477    2.200     0
   2199592   32.602036000000  -4.69827999999999957 0.15719     4  -22.033   11.07658  1.0000    4.448        0.080    0.0417     0     1.000     1.0     0    0.055    2.449    1.000     0
   2199610   32.607253000000  -4.69179399999999980 0.10837     4  -21.715    7.67622  1.0000    1.627        0.601    0.0775     0     2.000     1.4     0    0.601    3.742    1.200     0
   2199632   32.609502000000  -4.70392200000000038 0.07228     4  -21.822    5.22845  1.0000    1.834        0.473    0.0299     0     3.000     1.7     0    0.552    3.000    1.200     0
   2199716   32.969396000000  -4.66231599999999968 0.13580     4  -19.673    9.26537  1.0000    0.882        2.045    0.2187     0     6.000     2.4     0    1.696    7.071    1.600     0
   2199768   32.263893000000  -4.65744600000000020 0.10770     4  -20.974    7.35995  1.0000    2.343        0.290    0.0177     0     0.000     0.0     0    0.934    3.873    1.200     0
   2199790   33.000787000000  -4.64871899999999982 0.15667     4  -20.768   10.48179  1.0000    2.432        0.269    0.0236     0     1.000     1.0     0    0.496    3.873    1.000     0
   2199846   32.322675000000  -4.63770300000000013 0.12043     4  -19.472    8.03198  1.0000    3.505        0.130    0.0006     0     3.000     1.7     0    0.645    3.162    1.600     0
   2199865   32.980742000000  -4.63857500000000034 0.13622     4  -21.042    9.05892  1.0000    1.144        1.217    0.0552     0     3.000     1.7     0    0.924    6.245    1.200     0
   2199890   32.727726000000  -4.63621899999999965 0.07227     4  -19.668    4.86746  1.0000    1.375        0.842    0.0484     0     3.000     1.7     0    0.629    3.162    1.200     0
   2199974   32.787359000000  -4.61896799999999974 0.16634     4  -20.558   10.74659  1.0000    2.427        0.270    0.0283     0     1.000     1.0     0    0.487    3.742    1.200     0
   2200029   32.931505000000  -4.61452599999999968 0.13552     4  -21.937    8.77851  1.0000    1.235        1.043    0.0099     0     3.000     1.7     0    1.260    6.708    1.400     0
   2200042   32.576562000000  -4.61158200000000029 0.17396     4  -21.627   11.12564  1.0000    3.350        0.142    0.1823     0     2.000     1.4     0    0.728    2.646    1.800     0
   2200052   32.235470000000  -4.60622500000000024 0.13565     4  -21.761    8.70500  1.0000    1.875        0.453    0.1048     0     2.000     1.4     0    1.047    5.831    1.200     0
   2200058   32.489777000000  -4.60316399999999959 0.09749     4  -20.476    6.29190  1.0000    4.400        0.082    0.0235     0     0.000     0.0     0    0.134    2.000    1.000     0
   2200072   32.543905000000  -4.60162199999999988 0.16090     4  -20.285   10.20820  1.0000    0.850        2.205    1.2153     0     5.000     2.2     0    1.217    4.000    1.600     0
   2200090   32.712479000000  -4.59972600000000043 0.12934     4  -19.816    8.25142  1.0000    2.690        0.220    0.0638     0     3.000     1.7     0    0.466    3.317    1.200     0
   2200094   32.731134000000  -4.61904800000000026 0.05023     4  -20.585    3.33726  1.0000    4.052        0.029 -999.9000     2     0.000     0.0     0    0.063    1.414    1.000     0
   2200108   32.490277000000  -4.59570599999999985 0.13580     4  -21.347    8.61052  1.0000    1.747        0.522    0.0221     0     1.000     1.0     0    1.372    7.616    1.400     0
   2200109   32.803988000000  -4.59313500000000019 0.16314     4  -20.343   10.24519  1.0000    2.217        0.324    0.0173     0     1.000     1.0     0    0.088    2.646    1.000     0
   2200121   32.798077000000  -4.59381600000000034 0.16275     4  -19.874   10.22967  1.0000    2.461        0.263    0.0088     0     1.000     1.0     0    0.316    3.464    1.200     0
   2200130   32.406014000000  -4.59173299999999962 0.13514     4  -19.865    8.53110  1.0000    1.670        0.571    0.0541     0     1.000     1.0     0    0.763    6.164    1.000     0
   2200161   32.623350000000  -4.58672900000000006 0.13771     4  -21.702    8.63814  1.0000    1.589        0.631    0.0275     0     0.000     0.0     0    1.699    7.280    1.200     0
   2200299   32.387537000000  -4.56542300000000001 0.03891     4  -20.257    2.43704  1.0000    2.216        0.324    0.0097     0     0.000     0.0     0    0.160    1.414    1.000     0
   2200484   33.008505000000  -4.51039899999999960 0.06946     4  -17.901    4.03879  1.0000    1.613        0.612    0.0150     0     0.000     0.0     0    1.507    5.099    1.800     0
   2200511   32.266020000000  -4.50559599999999971 0.16226     4  -19.354    9.17034  1.0000    2.939        0.184    0.0008     0     0.000     0.0     0    0.569    3.464    1.200     0
   2200551   32.673295000000  -4.50049499999999991 0.16558     4  -20.714    9.28986  1.0000    1.856        0.462    0.0013     0     3.000     1.7     0    1.152    5.196    1.600     0
   2200629   33.012330000000  -4.49062599999999978 0.04156     4  -17.270    2.37111  1.0000    2.298        0.301    0.0204     0     0.000     0.0     0    1.458    6.245    1.200     0
   2200631   32.551297000000  -4.48703300000000027 0.17387     4  -20.333    9.56719  1.0000    4.934        0.065    0.0640     0     0.000     0.0     0    0.535    2.236    1.600     0
   2200869   32.304955000000  -4.44229300000000027 0.10754     4  -20.762    5.66256  1.0000    1.795        0.494    0.0311     0     3.000     1.7     0    1.463    4.243    2.000     0
   2200871   32.416520000000  -4.44186899999999962 0.10766     4  -19.807    5.66547  1.0000    1.173        1.157    0.1559     0     4.000     2.0     0    1.871    4.583    2.400     0
   2200967   32.520894000000  -4.42071799999999993 0.13767     4  -21.964    6.98154  1.0000    0.807        2.442    0.2090     0    12.000     3.5     0    3.314    8.602    1.800     0
   2201070   32.990595000000  -4.40000699999999956 0.11962     4  -20.308    5.91276  1.0000    6.141        0.009 -999.9000     2     0.000     0.0     0    0.116    1.414    1.000     0
   2201085   32.457604000000  -4.39806700000000017 0.13867     4  -20.676    6.80365  1.0000    0.306       16.954    1.2251     0    17.000     4.1     0    4.875    8.775    3.000     0
   2201102   32.425494000000  -4.40822700000000012 0.13831     5  -22.546    6.88826  1.0000    0.336       14.082    3.8200     0    18.000     4.2     0    5.007    8.775    3.000     0
   2201120   33.010978000000  -4.38848000000000038 0.14392     4  -19.482    6.95227  1.0000    5.369        0.055    0.0053     0     1.000     1.0     0    0.248    1.414    1.200     0
   2201128   32.719464000000  -4.39501000000000008 0.01293     4  -15.346    0.65035  1.0000    0.000        0.753 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   2201168   32.938462000000  -4.37968899999999994 0.14154     4  -19.569    6.75133  1.0000    3.289        0.147    0.0049     0     0.000     0.0     0    0.003    1.000    1.000     0
   2201211   32.153890000000  -4.37662300000000037 0.13640     4  -20.008    6.48406  1.0000    1.913        0.435    0.0373     0     0.000     0.0     0    1.058    6.325    1.200     0
   2201228   32.857675000000  -4.37040000000000006 0.15686     4  -19.699    7.34944  1.0000    2.784        0.205    0.0178     0     0.000     0.0     0    0.732    4.243    1.600     0
   2201239   32.564131000000  -4.36875400000000003 0.13408     4  -19.372    6.30089  1.0000    1.489        0.718    0.0632     0     2.000     1.4     0    0.256    3.742    1.000     0
   2201240   32.405723000000  -4.37014200000000042 0.13932     4  -20.111    6.55293  1.0000    0.479        6.940    0.5223     0    17.000     4.1     0    2.514    6.245    1.600     0
   2201276   32.445022000000  -4.36489700000000003 0.13584     3  -19.954    6.34322  1.0000    0.241       27.329   19.3289     0    16.000     4.0     0    1.857    7.141    1.800     0
   2201283   32.457279000000  -4.36427099999999957 0.08337     4  -18.586    3.93837  1.0000    8.395        0.021 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     2
   2201302   32.533157000000  -4.36039099999999991 0.13974     4  -20.495    6.47352  1.0000    0.755        2.792    0.1925     0    14.000     3.7     0    1.317    5.657    1.400     0
   2201365   32.458701000000  -4.36855900000000030 0.13840     5  -22.581    6.49533  1.0000    0.215       34.289    2.5082     0    18.000     4.2     0    5.003    8.544    3.000     0
   2201390   32.446050000000  -4.35705899999999957 0.13783     4  -22.470    6.35478  1.0000    0.215       34.333    0.9083     0    19.000     4.4     0    3.885    8.367    2.000     0
   2201427   32.556850000000  -4.34092099999999981 0.16545     4  -20.647    7.38485  1.0000    1.177        1.149    0.0778     0     2.000     1.4     0    1.572    5.385    1.400     0
   2201433   32.344952000000  -4.34710000000000019 0.10741     4  -21.990    4.91050  1.0000    1.212        1.083    0.1029     0     3.000     1.7     0    1.495    4.359    2.000     0
   2201462   32.372925000000  -4.33763800000000010 0.13721     4  -20.549    6.13422  1.0000    0.758        2.768    0.2507     0    17.000     4.1     0    2.349    7.810    1.600     0
   2201505   32.619831000000  -4.33124899999999968 0.13825     4  -21.405    6.11495  1.0000    1.064        1.405    0.0621     0     4.000     2.0     0    2.922    7.746    1.800     0
   2201626   32.187952000000  -4.30242099999999983 0.17917     4  -20.811    7.47609  1.0000    4.050        0.097    0.0130     0     0.000     0.0     0    0.210    3.000    1.000     0
   2201715   32.393438000000  -4.29209599999999991 0.13909     4  -21.283    5.75707  1.0000    0.635        3.943    0.0309     0    11.000     3.3     0    2.581    6.403    1.600     0
   2202210   32.513832000000  -4.19839400000000040 0.16540     4  -19.998    5.68802  1.0000    1.219        1.071    0.0621     0     3.000     1.7     0    2.113    5.385    1.800     0
   2202322   32.697009000000  -4.18856099999999998 0.15739     5  -22.262    5.31175  1.0000    2.365        0.284    0.0102     0     1.000     1.0     0    0.379    2.828    1.000     0
   2202331   32.467887000000  -4.17799999999999994 0.07140     4  -18.057    2.40450  1.0000    3.620        0.055 -999.9000     2     0.000     0.0     0    0.068    2.449    1.000     0
   2202335   32.149763000000  -4.17996299999999987 0.05628     4  -20.132    1.91011  1.0000    1.212        1.084    0.7262     0     4.000     2.0     0 -999.900 -999.900    2.000     1
   2202516   32.970329000000  -4.14774099999999990 0.05598     4  -18.531    1.76706  1.0000    2.877        0.102 -999.9000     2     1.000     1.0     0 -999.900 -999.900    1.200     1
   2202607   32.844807000000  -4.12653499999999962 0.10743     4  -19.778    3.18415  1.0000    2.986        0.178    0.0692     0     1.000     1.0     0    0.856    4.000    1.400     0
   2202613   32.273339000000  -4.12339199999999995 0.13665     4  -19.526    3.99052  1.0000    1.749        0.520    0.0075     0     1.000     1.0     0    1.501    6.083    1.400     0
   2202650   33.053402000000  -4.12003300000000028 0.10694     4  -20.544    3.11913  1.0000    4.479        0.033 -999.9000     2     0.000     0.0     0    0.300    3.000    1.200     0
   2202710   32.480340000000  -4.10712999999999973 0.16601     4  -19.972    4.61915  1.0000    1.192        1.120    0.1053     0     2.000     1.4     0    1.454    5.099    1.400     0
   2202718   32.834525000000  -4.11887999999999987 0.10714     4  -21.828    3.11570  1.0000    3.040        0.172    0.0123     0     0.000     0.0     0    0.653    3.742    1.400     0
   2202719   32.631514000000  -4.11066800000000043 0.17980     4  -21.858    5.03146  1.0000    5.489        0.013 -999.9000     2     1.000     1.0     0    0.522    2.828    1.400     0
   2202867   32.404987000000  -4.07809199999999983 0.16555     4  -20.943    4.26130  1.0000    1.962        0.413    0.1075     0     2.000     1.4     0    1.315    5.099    1.600     0
   2202968   32.570940000000  -4.06451100000000043 0.16643     4  -20.812    4.12063  1.0000    1.723        0.536    0.1295     0     3.000     1.7     0    0.539    4.472    1.000     0
   2203087   32.489207000000  -4.03798200000000040 0.13673     4  -20.519    3.14746  1.0000    2.181        0.334    0.0288     0     0.000     0.0     0    1.357    6.164    1.600     0
   2203113   32.584472000000  -4.03770499999999988 0.09422     4  -19.747    2.18925  1.0000    3.136        0.066 -999.9000     2     1.000     1.0     0    0.377    3.162    1.200     0
   2203129   32.217790000000  -4.03120100000000026 0.16825     4  -20.445    3.76128  1.0000    2.855        0.195    0.0191     0     1.000     1.0     0    0.215    1.732    1.200     0
   2203132   32.629836000000  -4.02948199999999979 0.17983     4 -999.900    3.98648  1.0000    5.147        0.020 -999.9000     2     0.000     0.0     0    0.404    2.646    1.400     0
   2203246   32.158909000000  -4.01259600000000027 0.13734     4  -19.916    2.90855  1.0000    2.508        0.253    0.0299     0     0.000     0.0     0    0.566    5.657    1.000     0
   2203373   32.622244000000  -3.98864399999999986 0.17966     4  -19.997    3.45731  1.0000    5.633        0.027 -999.9000     2     0.000     0.0     0    0.505    2.646    1.600     0
   2203408   32.490984000000  -3.98455899999999996 0.14030     4  -19.845    2.68465  1.0000    2.238        0.318    0.0284     0     1.000     1.0     0    0.180    3.000    1.000     0
   2203421   32.721642000000  -3.98134699999999997 0.15869     4  -20.403    2.98620  1.0000    3.823        0.036 -999.9000     2     2.000     1.4     0    0.226    2.000    1.200     0
   2203425   32.760621000000  -3.98258599999999996 0.15713     3  -19.955    2.97203  1.0000    2.582        0.239    0.0124     0     2.000     1.4     0    0.433    2.828    1.200     0
   2203507   32.280694000000  -3.97172800000000015 0.12054     4  -20.927    2.20526  1.0000    4.971        0.065 -999.9000     2     0.000     0.0     0    0.300    2.449    1.000     0
   2203555   32.774227000000  -3.96142599999999989 0.16562     3  -20.724    2.87423  1.0000    2.634        0.229    0.2574     0     2.000     1.4     0    0.917    5.385    1.400     0
   2203631   32.627124000000  -3.94734300000000005 0.09664     4  -20.021    1.60586  1.0000    2.683        0.123 -999.9000     2     1.000     1.0     0 -999.900 -999.900    1.200     1
   2203667   32.921737000000  -3.94817499999999999 0.12642     4  -21.732    2.09338  1.0000    7.681        0.073 -999.9000     2     0.000     0.0     0    0.040    1.000    1.000     0
   2203803   32.339751000000  -3.91962000000000010 0.13685     4  -20.360    1.97752  1.0000    1.677        0.566    0.0493     0     1.000     1.0     0 -999.900 -999.900    1.600     1
   2203967   32.852332000000  -3.89329500000000017 0.09904     4  -19.691    1.25379  1.0000    7.290        0.202 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   2204093   32.701707000000  -3.87591900000000011 0.13779     4  -20.858    1.55480  1.0000    2.661        0.132 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.200     1
   2204100   32.276951000000  -3.87147100000000011 0.17192     4  -21.461    1.86894  1.0000   10.801        0.091 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   2204108   32.696688000000  -3.86905300000000008 0.09636     4  -19.420    1.04988  1.0000    2.067        0.289 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   2204120   32.307440000000  -3.86508299999999982 0.13870     4  -19.945    1.45600  1.0000    1.462        0.150 -999.9000     2     3.000     1.7     0 -999.900 -999.900    1.600     1
   2204154   32.306308000000  -3.86967799999999995 0.16575     4 -999.900    1.78331  1.0000    3.395        0.100 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   2204175   32.729831000000  -3.86087699999999989 0.16476     4  -21.412    1.66881  1.0000    3.033        0.114 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.200     1
   2204274   32.338799000000  -3.83358400000000010 0.13799     4  -19.631    1.13426  1.0000    1.154        0.247 -999.9000     2     4.000     2.0     0 -999.900 -999.900    1.000     1
   2204278   32.973297000000  -3.84094500000000005 0.06738     4  -19.830    0.59978  1.0000    4.575        0.885 -999.9000     2     1.000     1.0     1 -999.900 -999.900    1.200     1
   2204300   32.559382000000  -3.83407499999999990 0.09495     4  -19.297    0.79201  1.0000    2.947        0.507 -999.9000     2     1.000     1.0     1 -999.900 -999.900    1.000     1
   2204324   32.390437000000  -3.83558900000000014 0.05903     4  -21.525    0.50315  1.0000    1.521        1.257 -999.9000     2     3.000     1.7     1 -999.900 -999.900    1.200     1
   2204327   32.346710000000  -3.83004500000000014 0.13899     3  -21.083    1.10661  1.0000    1.226        0.260 -999.9000     2     3.000     1.7     0 -999.900 -999.900    1.400     1
   2204345   32.971065000000  -3.82310099999999986 0.12093     4  -19.404    0.90605  1.0000    6.304        0.388 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   2204357   32.230366000000  -3.83265900000000004 0.05708     4  -21.518    0.47440  1.0000    1.051        1.414 -999.9000     2     4.000     2.0     1 -999.900 -999.900    1.400     1
   2204402   32.987384000000  -3.82442599999999988 0.09497     4  -21.131    0.72514  1.0000    1.410        0.605 -999.9000     2     3.000     1.7     1 -999.900 -999.900    1.600     1
   2204404   32.984390000000  -3.83008499999999996 0.09482     4  -21.955    0.76326  1.0000    1.396        0.546 -999.9000     2     3.000     1.7     1 -999.900 -999.900    1.600     1
   2204417   32.984649000000  -3.82524400000000009 0.09397     5  -21.943    0.72330  1.0000    1.405        0.608 -999.9000     2     3.000     1.7     1 -999.900 -999.900    1.400     1
   2204441   32.767035000000  -3.81010600000000021 0.12567     4 -999.900    0.82190  1.0000    8.208        0.471 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   2204549   32.542408000000  -3.79004599999999980 0.13784     4  -20.362    0.69877  1.0000    1.312        0.652 -999.9000     2     3.000     1.7     1 -999.900 -999.900    1.400     1
   2204555   32.386796000000  -3.79009099999999988 0.13855     4  -20.405    0.70268  1.0000    1.186        0.645 -999.9000     2     4.000     2.0     1 -999.900 -999.900    1.600     1
   2204567   32.981710000000  -3.78701299999999996 0.09389     4  -18.971    0.46017  1.0000    1.489        1.503 -999.9000     2     4.000     2.0     1 -999.900 -999.900    1.200     1
   2204579   32.268328000000  -3.78514300000000015 0.13871     4  -20.317    0.65379  1.0000    1.536        0.745 -999.9000     2     2.000     1.4     1 -999.900 -999.900    1.400     1
   2204656   32.227160000000  -3.76670499999999997 0.05715     4  -18.723    0.19691  1.0000    1.022        8.210 -999.9000     2     4.000     2.0     1 -999.900 -999.900    1.400     1
   2204658   32.453210000000  -3.77023999999999981 0.13745     4  -21.233    0.49981  1.0000    0.907        1.274 -999.9000     2     5.000     2.2     1 -999.900 -999.900    1.400     1
   2204662   32.133533000000  -3.76648300000000003 0.17748     4  -20.037    0.59128  1.0000    6.852        0.910 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   2204708   32.983370000000  -3.75708300000000017 0.15874     4  -20.149    0.42385  1.0000    5.174        1.772 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   2204738   32.470044000000  -3.76140100000000022 0.05903     4  -21.284    0.18022  1.0000    1.994        9.801 -999.9000     2     1.000     1.0     1 -999.900 -999.900    1.200     1
   2204757   32.790355000000  -3.75321099999999985 0.10794     4  -19.311    0.26132  1.0000    4.906        4.661 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   2204758   32.973829000000  -3.75620099999999990 0.09469     4  -21.168    0.25066  1.0000    1.821        5.066 -999.9000     2     3.000     1.7     1 -999.900 -999.900    1.400     1
   2204763   32.417277000000  -3.74862500000000010 0.14016     4  -20.213    0.29019  1.0000    1.091        3.780 -999.9000     2     3.000     1.7     1 -999.900 -999.900    1.200     1
   2204775   32.860775000000  -3.74609300000000012 0.14396     4  -19.686    0.27145  1.0000    8.364        4.320 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
