,cntr_01,dist_x,pang_x,ra_01,dec_01,major_01,designation,ra_x,dec_x,sigra,sigdec,sigradec,glon,glat,elon,elat,wx,wy,cntr,source_id,coadd_id,src,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,satnum,ra_pm,dec_pm,sigra_pm,sigdec_pm,sigradec_pm,pmra,sigpmra,pmdec,sigpmdec,w1rchi2_pm,w2rchi2_pm,w3rchi2_pm,w4rchi2_pm,rchi2_pm,pmcode,cc_flags,rel,ext_flg,var_flg,ph_qual,det_bit,moon_lev,w1nm,w1m,w2nm,w2m,w3nm,w3m,w4nm,w4m,w1cov,w2cov,w3cov,w4cov,w1cc_map,w1cc_map_str,w2cc_map,w2cc_map_str,w3cc_map,w3cc_map_str,w4cc_map,w4cc_map_str,best_use_cntr,ngrp,w1flux,w1sigflux,w1sky,w1sigsk,w1conf,w2flux,w2sigflux,w2sky,w2sigsk,w2conf,w3flux,w3sigflux,w3sky,w3sigsk,w3conf,w4flux,w4sigflux,w4sky,w4sigsk,w4conf,w1mag,w1sigm,w1flg,w1mcor,w2mag,w2sigm,w2flg,w2mcor,w3mag,w3sigm,w3flg,w3mcor,w4mag,w4sigm,w4flg,w4mcor,w1mag_1,w1sigm_1,w1flg_1,w2mag_1,w2sigm_1,w2flg_1,w3mag_1,w3sigm_1,w3flg_1,w4mag_1,w4sigm_1,w4flg_1,w1mag_2,w1sigm_2,w1flg_2,w2mag_2,w2sigm_2,w2flg_2,w3mag_2,w3sigm_2,w3flg_2,w4mag_2,w4sigm_2,w4flg_2,w1mag_3,w1sigm_3,w1flg_3,w2mag_3,w2sigm_3,w2flg_3,w3mag_3,w3sigm_3,w3flg_3,w4mag_3,w4sigm_3,w4flg_3,w1mag_4,w1sigm_4,w1flg_4,w2mag_4,w2sigm_4,w2flg_4,w3mag_4,w3sigm_4,w3flg_4,w4mag_4,w4sigm_4,w4flg_4,w1mag_5,w1sigm_5,w1flg_5,w2mag_5,w2sigm_5,w2flg_5,w3mag_5,w3sigm_5,w3flg_5,w4mag_5,w4sigm_5,w4flg_5,w1mag_6,w1sigm_6,w1flg_6,w2mag_6,w2sigm_6,w2flg_6,w3mag_6,w3sigm_6,w3flg_6,w4mag_6,w4sigm_6,w4flg_6,w1mag_7,w1sigm_7,w1flg_7,w2mag_7,w2sigm_7,w2flg_7,w3mag_7,w3sigm_7,w3flg_7,w4mag_7,w4sigm_7,w4flg_7,w1mag_8,w1sigm_8,w1flg_8,w2mag_8,w2sigm_8,w2flg_8,w3mag_8,w3sigm_8,w3flg_8,w4mag_8,w4sigm_8,w4flg_8,w1magp,w1sigp1,w1sigp2,w1k,w1ndf,w1mlq,w1mjdmin,w1mjdmax,w1mjdmean,w2magp,w2sigp1,w2sigp2,w2k,w2ndf,w2mlq,w2mjdmin,w2mjdmax,w2mjdmean,w3magp,w3sigp1,w3sigp2,w3k,w3ndf,w3mlq,w3mjdmin,w3mjdmax,w3mjdmean,w4magp,w4sigp1,w4sigp2,w4k,w4ndf,w4mlq,w4mjdmin,w4mjdmax,w4mjdmean,rho12,rho23,rho34,q12,q23,q34,xscprox,w1rsemi,w1ba,w1pa,w1gmag,w1gerr,w1gflg,w2rsemi,w2ba,w2pa,w2gmag,w2gerr,w2gflg,w3rsemi,w3ba,w3pa,w3gmag,w3gerr,w3gflg,w4rsemi,w4ba,w4pa,w4gmag,w4gerr,w4gflg,tmass_key,r_2mass,pa_2mass,n_2mass,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,htm20,Unnamed: 0,ra_y,dec_y,z1,z2,spec_type,cataid
111,106,0.539829,-166.984492,343.978,-30.7589,5,J225554.71-304532.5,343.9779607,-30.7590461,0.0875,0.0889,-0.0198,17.822356,-64.5376838,332.9888373,-22.0170162,2882.053,815.696,3.44E+18,3443m303_ac51-007946,3443m303_ac51,7946,15.109,0.036,29.8,1.197,14.801,0.064,16.9,0.8389,11.553,0.217,5,0.8738,9.052,,-0.4,0.9191,0.9734,1,0,0,0,0,0,0,343.9779553,-30.7590463,0.1111,0.1155,-0.0249,-370,283,-69,296,1.192,0.8385,0.8743,0.919,0.9717,1N000,0,,0,00nn,AABU,7,0,27,27,20,27,2,14,0,14,27.45,28.056,15.85,15.502,0,,0,,0,,0,,3.44E+18,0,143.38,4.8145,12.724,2.852,0,75.814,4.4808,35.109,3.801,0,379.15,75.796,2272.711,31.686,0,-7.0546,18.978,707.722,11.203,2.119,14.958,0.038,1,0.261,14.723,0.079,1,0.319,11.479,0.242,1,0.825,8.467,,32,0.576,15.653,0.041,1,15.542,0.09,1,12.935,0.307,1,9.633,,32,15.219,0.038,1,15.042,0.079,1,12.304,0.242,1,9.043,,32,15.028,0.041,1,14.835,0.083,1,11.975,0.232,1,8.727,,32,14.923,0.047,1,14.763,0.096,1,11.813,0.25,1,8.544,,32,14.856,0.052,1,14.744,0.112,1,11.741,0.281,1,8.338,,32,14.813,0.059,1,14.748,0.132,1,11.714,0.324,1,8.061,,32,14.779,0.067,1,14.749,0.154,1,11.693,0.371,1,7.806,,32,14.734,0.074,1,14.713,0.173,1,11.634,0.404,1,7.636,,32,15.114,0.118,0.023,0.831,25,2.3,55339.58268,55521.82864,55427.37002,14.822,0.304,0.059,0.711,26,3.27,55339.58268,55521.82864,55427.37002,11.553,0.657,0.176,0.803,12,0.45,55339.58268,55340.7072,55340.12133,,,,0.913,4,0.16,55339.58268,55340.7072,55340.12133,1,-44,99,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1.28219E+13,122,343.978,-30.7589,0.359,0.7222,PG+ELG,5247328
140,122,0.435283,-163.781193,343.978,-30.75893,5,J225554.71-304532.5,343.9779607,-30.7590461,0.0875,0.0889,-0.0198,17.822356,-64.5376838,332.9888373,-22.0170162,2882.053,815.696,3.44E+18,3443m303_ac51-007946,3443m303_ac51,7946,15.109,0.036,29.8,1.197,14.801,0.064,16.9,0.8389,11.553,0.217,5,0.8738,9.052,,-0.4,0.9191,0.9734,1,0,0,0,0,0,0,343.9779553,-30.7590463,0.1111,0.1155,-0.0249,-370,283,-69,296,1.192,0.8385,0.8743,0.919,0.9717,1N000,0,,0,00nn,AABU,7,0,27,27,20,27,2,14,0,14,27.45,28.056,15.85,15.502,0,,0,,0,,0,,3.44E+18,0,143.38,4.8145,12.724,2.852,0,75.814,4.4808,35.109,3.801,0,379.15,75.796,2272.711,31.686,0,-7.0546,18.978,707.722,11.203,2.119,14.958,0.038,1,0.261,14.723,0.079,1,0.319,11.479,0.242,1,0.825,8.467,,32,0.576,15.653,0.041,1,15.542,0.09,1,12.935,0.307,1,9.633,,32,15.219,0.038,1,15.042,0.079,1,12.304,0.242,1,9.043,,32,15.028,0.041,1,14.835,0.083,1,11.975,0.232,1,8.727,,32,14.923,0.047,1,14.763,0.096,1,11.813,0.25,1,8.544,,32,14.856,0.052,1,14.744,0.112,1,11.741,0.281,1,8.338,,32,14.813,0.059,1,14.748,0.132,1,11.714,0.324,1,8.061,,32,14.779,0.067,1,14.749,0.154,1,11.693,0.371,1,7.806,,32,14.734,0.074,1,14.713,0.173,1,11.634,0.404,1,7.636,,32,15.114,0.118,0.023,0.831,25,2.3,55339.58268,55521.82864,55427.37002,14.822,0.304,0.059,0.711,26,3.27,55339.58268,55521.82864,55427.37002,11.553,0.657,0.176,0.803,12,0.45,55339.58268,55340.7072,55340.12133,,,,0.913,4,0.16,55339.58268,55340.7072,55340.12133,1,-44,99,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1.28219E+13,109,343.978,-30.75893,0.359,0.722,PG+ELG,7083868
51,54,0.508604,-137.163817,130.276,1.72911,5,J084106.28+014344.4,130.2761939,1.7290064,0.0614,0.0639,-0.0058,224.5865745,25.0478717,132.2388946,-16.0012436,1546.4,2609.784,1.30E+18,1300p015_ac51-047408,1300p015_ac51,47408,14.218,0.029,37.7,1.905,13.908,0.039,27.6,1.107,12.428,0.501,2.2,0.9395,8.565,,0.7,0.8993,1.31,1,0,0,0,0,0,0,130.2761955,1.7290084,0.0657,0.0694,-0.0033,173,135,314,151,1.901,1.102,0.9397,0.8993,1.307,1N000,0,,0,00nn,AACU,7,0,23,23,23,23,0,11,0,11,23.378,23.81,11.906,12.006,0,,0,,0,,0,,1.30E+18,0,325.57,8.6431,13.956,2.926,0,172.47,6.2531,36.387,3.825,0.066,169.28,78.074,2267.007,29.531,6.698,16.15,21.65,708.509,11.102,2.653,13.953,0.018,1,0.261,13.757,0.046,1,0.319,11.606,,32,0.825,8.44,,32,0.576,14.698,0.02,1,14.599,0.053,1,12.86,,32,9.325,,32,14.214,0.018,1,14.076,0.046,1,12.431,,32,9.016,,32,13.975,0.018,1,13.839,0.047,1,12.167,,32,8.673,,32,13.823,0.019,1,13.721,0.052,1,11.991,,32,8.38,,32,13.698,0.02,1,13.644,0.058,1,11.836,,32,8.118,,32,13.581,0.021,1,13.573,0.064,1,11.713,,32,7.871,,32,13.455,0.022,1,13.491,0.069,1,11.626,,32,7.489,,32,13.3,0.022,1,13.384,0.072,1,11.614,,32,7.236,,32,14.219,0.098,0.02,0.829,22,8.63,55313.94154,55506.19497,55414.22764,13.92,0.122,0.025,0.801,22,1.6,55313.94154,55506.19497,55414.22764,12.419,1.59,0.479,0.658,7,0.25,55313.94154,55314.93388,55314.42268,9.915,4.661,1.405,0.806,5,0.22,55313.94154,55314.93388,55314.42268,-11,-18,-84,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,949367738,0.656,24,1,16.647,0.151,16.116,0.209,15.232,0.196,1.60145E+13,16,130.276,1.72911,0.361,0.387,PG+ELG,380839
71,74,0.844244,37.480323,178.257,0.30019,5,J115301.70+001801.3,178.2571027,0.3003761,0.0786,0.083,-0.0047,272.9275654,59.7253853,178.281406,-0.4175836,2652.702,2834.436,1.78E+18,1784p000_ac51-040949,1784p000_ac51,40949,14.877,0.033,32.5,1.263,14.648,0.061,17.7,1.403,12.265,0.398,2.7,1.021,8.558,,0.8,0.9754,1.227,1,0,0,0,0,0,0,178.25711,0.3003541,0.0882,0.0938,-0.0123,305,219,327,241,1.261,1.395,1.021,0.9754,1.223,2N007,0,,0,01nn,AACU,7,1100,25,25,23,25,2,11,0,11,24.548,24.751,11.015,11.288,0,,0,,0,,0,,1.78E+18,0,177.53,5.4555,16.955,2.943,0.03,87.246,4.9342,44.319,4.085,0.274,196.83,72.153,3042.443,28.026,7.43,17.34,21.239,1045.49,11.394,1.889,14.684,0.036,1,0.261,14.457,0.067,1,0.319,11.741,0.43,1,0.825,8.246,,32,0.576,15.418,0.04,1,15.329,0.081,1,12.519,,32,9.232,,32,14.945,0.036,1,14.776,0.067,1,12.566,0.43,1,8.822,,32,14.712,0.037,1,14.493,0.067,1,12.073,0.353,1,8.408,,32,14.576,0.041,1,14.345,0.073,1,11.775,0.332,1,8.08,,32,14.503,0.046,1,14.268,0.084,1,11.597,0.339,1,7.888,,32,14.469,0.052,1,14.215,0.095,1,11.464,0.354,1,7.656,,32,14.443,0.059,1,14.155,0.104,1,11.38,0.381,1,7.453,,32,14.419,0.067,1,14.089,0.112,1,11.333,0.419,1,7.323,,32,14.878,0.116,0.023,0.769,24,2.41,55360.38264,55550.3692,55466.73545,14.679,0.199,0.04,0.72,24,0.31,55360.38264,55550.3692,55466.73545,12.302,2.03,0.612,0.732,6,1.51,55360.38264,55361.37486,55360.86371,9.933,3.69,1.113,0.708,5,0.51,55360.38264,55361.37486,55360.86371,-1,55,37,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1.53938E+13,62,178.257,0.30019,0.365,0.391,PG+ELG,610029
107,104,0.017512,95.899718,342.576,-31.9096,5,J225018.21-315434.5,342.5759057,-31.9096005,0.1002,0.1023,-0.022,15.2855395,-63.306813,331.2973554,-22.5724714,1556.189,1769.272,3.42E+18,3423m319_ac51-029796,3423m319_ac51,29796,15.386,0.039,27.8,0.9956,15.114,0.085,12.8,0.8807,12.736,0.539,2,1.002,9.056,,-0.3,0.7893,0.9226,1,0,0,0,0,0,0,342.5759032,-31.909605,0.1183,0.1203,-0.0149,-117,338,-310,346,0.9932,0.8813,1.003,0.7894,0.9221,1N000,0,,0,00nn,AACU,7,0,28,28,13,27,1,16,0,16,28.283,26.658,15.887,16.117,0,,0,,0,,0,,3.42E+18,0,111.02,3.9867,12.641,2.807,0,56.793,4.4293,36.233,3.852,0.177,127.5,63.294,2229.949,29.371,2.125,-4.8924,18.896,691.542,11.678,4.843,15.412,0.066,1,0.261,15.237,0.133,1,0.319,11.835,,32,0.825,8.283,,32,0.576,16.042,0.067,0,15.937,0.136,0,13.136,,32,9.513,,32,15.673,0.066,1,15.556,0.133,1,12.66,,32,8.859,,32,15.527,0.075,1,15.405,0.15,1,12.356,,32,8.32,,32,15.368,0.08,1,15.241,0.161,1,12.09,,32,8.022,,32,15.094,0.075,1,14.998,0.156,1,11.811,,32,7.884,,32,14.73,0.063,1,14.682,0.138,17,11.565,,32,7.801,,32,14.347,0.052,1,14.334,0.116,17,12.134,0.534,1,7.736,,32,13.95,0.042,1,13.973,0.096,17,11.255,,32,7.621,,32,15.407,0.17,0.032,0.747,27,5.73,55337.99516,55520.24137,55416.26848,15.169,0.331,0.064,0.709,25,0.82,55337.99516,55520.24137,55419.14054,12.746,2.774,0.693,0.573,9,1.03,55337.99516,55339.1198,55338.64841,,,,0.802,4,0.12,55337.99516,55339.1198,55338.64841,19,-28,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,61782927,0.164,-100.8,1,17.589,0.252,16.466,0.194,15.655,0.2,1.28242E+13,123,342.576,-31.9096,0.3876,0.4254,PG+ELG,5229802
134,119,0.129732,57.24053,342.576,-31.90962,5,J225018.21-315434.5,342.5759057,-31.9096005,0.1002,0.1023,-0.022,15.2855395,-63.306813,331.2973554,-22.5724714,1556.189,1769.272,3.42E+18,3423m319_ac51-029796,3423m319_ac51,29796,15.386,0.039,27.8,0.9956,15.114,0.085,12.8,0.8807,12.736,0.539,2,1.002,9.056,,-0.3,0.7893,0.9226,1,0,0,0,0,0,0,342.5759032,-31.909605,0.1183,0.1203,-0.0149,-117,338,-310,346,0.9932,0.8813,1.003,0.7894,0.9221,1N000,0,,0,00nn,AACU,7,0,28,28,13,27,1,16,0,16,28.283,26.658,15.887,16.117,0,,0,,0,,0,,3.42E+18,0,111.02,3.9867,12.641,2.807,0,56.793,4.4293,36.233,3.852,0.177,127.5,63.294,2229.949,29.371,2.125,-4.8924,18.896,691.542,11.678,4.843,15.412,0.066,1,0.261,15.237,0.133,1,0.319,11.835,,32,0.825,8.283,,32,0.576,16.042,0.067,0,15.937,0.136,0,13.136,,32,9.513,,32,15.673,0.066,1,15.556,0.133,1,12.66,,32,8.859,,32,15.527,0.075,1,15.405,0.15,1,12.356,,32,8.32,,32,15.368,0.08,1,15.241,0.161,1,12.09,,32,8.022,,32,15.094,0.075,1,14.998,0.156,1,11.811,,32,7.884,,32,14.73,0.063,1,14.682,0.138,17,11.565,,32,7.801,,32,14.347,0.052,1,14.334,0.116,17,12.134,0.534,1,7.736,,32,13.95,0.042,1,13.973,0.096,17,11.255,,32,7.621,,32,15.407,0.17,0.032,0.747,27,5.73,55337.99516,55520.24137,55416.26848,15.169,0.331,0.064,0.709,25,0.82,55337.99516,55520.24137,55419.14054,12.746,2.774,0.693,0.573,9,1.03,55337.99516,55339.1198,55338.64841,,,,0.802,4,0.12,55337.99516,55339.1198,55338.64841,19,-28,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,61782927,0.164,-100.8,1,17.589,0.252,16.466,0.194,15.655,0.2,1.28242E+13,106,342.576,-31.90962,0.388,0.425,PG+ELG,7056621
47,50,0.184546,-76.577058,215.069,2.22422,5,J142016.54+021327.2,215.0689501,2.2242319,0.0533,0.0536,-0.0072,347.2139621,57.2495194,212.0135551,15.306545,1320.105,3906.353,2.15E+18,2147p015_ac51-052410,2147p015_ac51,52410,13.916,0.026,42,1.181,13.697,0.035,31.1,0.9118,12.573,0.45,2.4,1.016,9.076,,0.7,0.9576,1.03,1,0,0,0,0,0,0,215.0689517,2.2242339,0.0568,0.0551,-0.0111,116,62,153,64,1.175,0.9084,1.016,0.9576,1.027,1N000,0,,0,01nn,AACU,7,1233,43,43,36,36,0,23,0,24,44.344,38.163,24.055,31.873,0,,0,,0,,0,,2.15E+18,0,430.14,10.231,16.784,2.962,0.07,209.47,6.7304,56.203,4.256,0.26,148.2,61.388,2717.983,32.571,3.883,9.7591,13.68,858.82,10.621,3.12,13.858,0.023,0,0.261,13.622,0.027,0,0.319,12.337,0.515,0,0.825,8.823,,32,0.576,14.524,0.024,0,14.414,0.03,0,12.931,,32,9.866,,32,14.119,0.023,0,13.941,0.027,0,13.162,0.515,0,9.399,,32,13.961,0.026,1,13.746,0.028,1,12.816,0.486,1,9.075,,32,13.887,0.03,1,13.654,0.032,1,12.627,0.508,1,8.871,,32,13.837,0.034,1,13.601,0.036,1,11.762,,32,8.781,,32,13.774,0.038,1,13.549,0.041,1,11.66,,32,8.29,,32,13.68,0.04,1,13.477,0.044,1,11.548,,32,7.963,,32,13.577,0.042,17,13.402,0.047,1,11.391,,32,7.649,,32,13.912,0.057,0.009,0.836,42,2.28,55218.63495,55587.59804,55403.91377,13.699,0.127,0.021,0.723,35,1.29,55218.63495,55583.16731,55394.80831,12.578,1.481,0.309,0.731,14,0.02,55218.63495,55398.55272,55304.20523,10.596,5.464,1.115,0.601,14,0,55218.63495,55398.55272,55308.13086,-19,45,-70,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,960804669,0.165,92.4,1,16.108,0.111,15.349,0.099,14.567,0.105,1.49243E+13,84,215.069,2.22422,0.391,0.328,PG+ELG,342308
8,11,0.494995,16.258221,177.783,0.91949,5,J115107.97+005510.6,177.7832485,0.919622,0.1052,0.1112,0.0145,271.5250576,60.0616593,177.6004487,-0.0377391,3893.056,490.976,1.78E+18,1784p015_ac51-010659,1784p015_ac51,10659,15.403,0.042,25.9,0.8746,15.133,0.087,12.5,0.8461,11.863,,1.8,0.9378,8.348,,1.3,0.85,0.8686,1,0,0,0,0,0,0,177.7832487,0.9196208,0.1169,0.1251,0.0215,-33,331,105,364,0.8745,0.846,0.9378,0.85,0.8685,1N000,0,,0,0nnn,AAUU,3,1111,25,25,9,25,0,13,0,13,24.305,24.761,12.93,12.802,0,,0,,0,,0,,1.78E+18,0,109.34,4.2182,16.758,2.909,0.172,55.829,4.4839,43.788,4.093,0.116,135.02,74.947,3041.756,32.288,3.528,28.64,21.967,1046.843,12.101,2.505,15.245,0.049,1,0.261,15.26,0.179,1,0.319,12.015,0.436,1,0.825,7.858,,32,0.576,15.932,0.054,0,15.952,0.185,0,12.753,,32,8.963,,32,15.506,0.049,1,15.579,0.179,1,12.84,0.436,1,8.434,,32,15.327,0.054,1,15.544,0.225,1,12.412,0.379,1,8.031,,32,15.236,0.061,1,15.696,0.321,1,12.152,0.368,1,8.335,0.474,1,15.176,0.069,1,15.955,0.492,1,12.011,0.388,1,8.043,0.457,1,15.111,0.077,1,15.307,,32,11.907,0.414,1,7.903,0.494,1,14.979,0.081,1,15.268,,32,11.824,0.444,1,7.759,0.523,1,14.779,0.077,1,15.094,,32,11.726,0.463,1,7.587,0.533,1,15.378,0.164,0.033,0.841,24,4.88,55359.72125,55549.70781,55450.95186,15.154,0.433,0.087,0.735,24,1.64,55359.72125,55549.70781,55450.95186,12.998,1.562,0.433,0.571,8,0.1,55359.72125,55360.71346,55360.19953,9.382,2.834,0.786,0.632,7,0.27,55359.72125,55360.71346,55360.19953,-6,23,-6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1.53969E+13,39,177.783,0.91949,0.4,0.569,PG+ELG,98399
89,92,0.346452,-73.271783,135.108,-1.60189,5,J090025.99-013606.7,135.1083278,-1.6018623,0.08,0.0842,-0.001,230.5268202,27.513925,138.0660942,-17.8349675,776.147,1818.98,1.35E+18,1346m016_ac51-026664,1346m016_ac51,26664,14.967,0.033,32.8,0.9443,14.754,0.066,16.5,0.9729,11.873,,1.5,0.8998,8.853,,0.4,1.1,0.9683,1,0,0,0,0,0,0,135.1083304,-1.601866,0.0876,0.0932,-0.0019,210,224,-405,245,0.9366,0.9739,0.8994,1.1,0.966,1N000,0,,0,00nn,AAUU,3,0,24,24,21,24,0,12,0,12,23.69,23.852,11.972,11.837,0,,0,,0,,0,,1.35E+18,0,163.4,4.9763,13.01,2.808,0.163,79.127,4.7904,35.513,3.892,0.052,120.76,80.84,2164.841,30.912,4.283,7.2274,19.171,674.401,10.446,1.619,14.899,0.035,1,0.261,14.819,0.1,1,0.319,11.803,,32,0.825,7.866,,32,0.576,15.564,0.036,1,15.561,0.106,1,12.997,,32,9.032,,32,15.16,0.035,1,15.138,0.1,1,12.628,,32,8.442,,32,14.98,0.037,1,14.988,0.111,1,12.356,,32,8.064,,32,14.852,0.041,1,14.936,0.13,1,12.131,,32,7.838,,32,14.721,0.044,1,14.926,0.154,1,11.9,,32,7.612,,32,14.573,0.045,1,14.913,0.179,1,11.664,,32,7.376,,32,14.4,0.044,1,14.838,0.195,1,11.477,,32,7.209,,32,14.213,0.042,1,14.682,0.194,1,11.342,,32,7.11,,32,14.966,0.116,0.024,0.814,23,2.24,55319.36589,55511.48598,55415.44259,14.784,0.222,0.045,0.712,23,0.64,55319.36589,55511.48598,55415.44259,12.795,2.1,0.606,0.732,7,0.05,55319.36589,55320.49053,55319.92821,10.868,10.575,3.053,0.726,5,0.42,55319.36589,55320.49053,55319.92821,-19,40,60,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1.07899E+13,32,135.108,-1.60189,0.411,0.44,PG+ELG,3884455
43,46,0.774255,-152.002123,130.737,1.55957,5,J084256.89+013333.7,130.737069,1.5593801,0.091,0.0964,0.0089,224.9997707,25.366055,132.747994,-16.0407894,340.186,2165.908,1.30E+18,1300p015_ac51-025865,1300p015_ac51,25865,15.227,0.038,28.7,0.883,14.905,0.069,15.8,0.9141,12.13,,1.6,1.044,9.03,,0,0.883,0.9167,1,0,0,0,0,0,0,130.7370711,1.5593772,0.098,0.1034,0.0149,143,264,-168,292,0.8827,0.9132,1.044,0.883,0.9163,1N000,0,,0,00nn,AAUU,3,0,25,25,18,25,1,12,0,12,27.505,27.575,14.975,14.609,0,,0,,0,,0,,1.30E+18,0,128.6,4.4873,13.574,2.814,0.081,68.882,4.3661,36.056,3.743,0.143,98.808,62.054,2264.495,28.243,3.808,-0.4226,19.366,708.591,11.04,1.285,15.084,0.058,0,0.261,14.952,0.151,0,0.319,11.826,,32,0.825,8.442,,32,0.576,15.767,0.062,0,15.696,0.173,0,13.069,,32,9.572,,32,15.345,0.058,0,15.271,0.151,0,12.651,,32,9.018,,32,15.191,0.065,1,15.159,0.169,1,12.412,,32,8.64,,32,15.128,0.076,1,15.193,0.211,1,12.27,,32,8.393,,32,15.075,0.087,1,15.261,0.267,1,12.209,,32,8.183,,32,15.009,0.097,1,15.291,0.323,1,12.186,,32,7.98,,32,14.936,0.105,1,15.307,0.381,1,12.02,,32,7.795,,32,14.869,0.114,1,15.311,0.44,1,11.865,,32,7.65,,32,15.239,0.089,0.018,0.737,24,0.23,55314.33845,55506.59175,55406.64132,14.91,0.314,0.063,0.75,24,1.24,55314.33845,55506.59175,55406.64132,14.1,5.581,1.611,0.503,6,1.8,55314.33845,55315.33079,55314.81259,10.55,3.894,1.124,0.796,6,0,55314.33845,55315.33079,55314.81259,-2,-35,20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1.60145E+13,9,130.737,1.55957,0.416,0.35,PG+ELG,323200
79,82,0.213812,126.107554,32.293,-5.43011,5,J020910.28-052548.5,32.2928382,-5.430145,0.0901,0.0918,-0.0207,166.8595118,-61.4822037,28.1519857,-17.3603699,1021.11,3690.852,3.18E+17,0318m061_ac51-055060,0318m061_ac51,55060,15.307,0.035,30.6,1.037,15.195,0.087,12.5,0.9095,12.578,,0.3,0.9113,9.193,,0.1,1.079,0.9801,1,0,0,0,0,0,0,32.2928384,-5.4301448,0.0926,0.0938,-0.0205,6,162,-83,167,1.036,0.9097,0.9113,1.079,0.98,1N000,0,,0,0nnn,AAUU,3,100,40,40,14,37,0,23,0,23,40.147,37.893,22.89,23.097,0,,0,,0,,0,,3.18E+17,0,119.41,3.9022,15.96,2.933,0.107,52.708,4.2103,57.053,4.463,0.302,16.431,65.558,2597.658,32.853,7.095,1.0696,16.132,818.961,11.918,2.887,15.043,0.036,0,0.261,15.039,0.158,0,0.319,12.61,,32,0.825,8.302,,32,0.576,15.806,0.042,0,15.886,0.185,0,13.682,,32,9.311,,32,15.304,0.036,0,15.358,0.158,0,13.435,,32,8.878,,32,15.049,0.037,1,15.101,0.162,1,13.154,,32,8.533,,32,14.892,0.039,1,14.942,0.173,1,12.927,,32,8.241,,32,14.755,0.041,1,14.791,0.182,1,12.726,,32,7.981,,32,14.588,0.042,1,14.622,0.184,1,12.547,,32,7.747,,32,14.385,0.04,1,14.434,0.18,1,12.388,,32,7.531,,32,14.183,0.038,1,14.254,0.175,1,12.197,,32,7.332,,32,15.336,0.118,0.019,0.607,39,4.37,55210.4627,55576.45469,55426.26824,15.166,0.427,0.07,0.782,36,0.95,55210.4627,55576.45469,55414.32689,15.211,,,0.726,9,0.14,55210.4627,55398.51999,55316.62371,14.124,,,0.719,10,0.01,55210.4627,55398.51999,55316.62371,-13,34,-12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,8.99691E+12,93,32.293,-5.43011,0.417,0.619,PG+ELG,1312058
